UserID,ItemID,overall,value,service,rooms,location,cleanliness,checkin,business
867,1570,5,3,5,5,5,5,5,3
868,70,5,4,5,5,5,5,4,4
868,174,4,5,4,5,5,4,0,0
868,178,3,5,3,2,5,2,0,0
868,722,4,4,4,3,5,4,0,0
868,1027,3,3,1,4,2,5,0,0
869,120,4,4,4,4,5,4,5,0
869,156,3,3,4,4,5,4,4,2
869,165,4,4,5,5,5,5,4,4
869,1296,4,4,4,4,5,4,4,0
870,116,4,5,5,4,5,4,5,5
870,179,4,3,4,4,5,5,0,0
870,1138,4,4,4,3,5,5,5,4
870,1308,4,5,4,5,5,4,4,5
870,1321,4,4,4,2,4,4,3,4
871,90,4,5,5,5,5,5,0,0
871,246,5,5,5,4,5,5,5,4
871,605,3,3,4,3,5,3,4,3
871,628,5,5,5,5,5,5,5,5
872,165,5,4,5,5,5,5,5,0
872,195,3,3,4,3,3,3,3,0
872,238,4,4,5,4,4,5,5,5
872,1365,2,3,2,2,5,3,3,0
872,1393,5,5,5,5,5,5,5,5
872,1657,3,3,2,2,4,3,4,0
873,180,3,4,3,4,5,5,0,0
873,476,4,4,4,4,0,5,0,0
873,1338,4,5,3,5,5,5,3,5
873,1441,4,3,3,4,5,5,0,0
873,1577,3,3,3,3,4,3,3,0
874,754,2,2,2,4,2,4,2,4
874,786,5,5,5,5,5,5,0,0
874,829,5,5,5,5,5,5,5,5
874,879,5,1,0,3,1,5,5,0
874,894,3,3,3,3,3,4,3,4
874,1104,1,1,0,4,4,4,0,4
874,1152,5,5,5,5,5,5,0,0
874,1404,5,5,5,5,5,5,5,5
874,1470,1,1,1,2,4,3,1,3
874,1602,2,4,4,4,1,4,2,1
875,478,4,4,0,4,4,4,3,3
875,480,4,4,4,4,4,4,5,0
875,922,4,4,5,5,5,5,0,0
875,1105,3,4,0,3,3,4,3,4
875,1141,5,5,5,5,5,5,5,5
876,181,5,4,5,4,5,5,0,0
876,211,1,1,1,2,4,2,0,0
876,453,3,4,3,3,4,4,4,3
876,482,2,3,2,1,3,1,2,0
876,782,4,4,4,3,5,3,4,4
876,1319,2,3,3,3,5,3,0,0
877,128,4,3,3,4,4,5,0,0
877,130,4,4,5,5,5,5,5,4
877,155,3,3,3,2,4,5,0,0
877,181,3,3,2,3,3,4,0,0
877,184,4,5,3,4,5,5,0,0
877,188,4,3,4,3,4,4,0,0
878,73,3,4,4,4,4,4,4,4
878,85,3,3,3,3,1,3,3,0
878,730,4,4,4,3,0,4,0,0
878,763,4,3,3,3,3,3,3,3
878,1030,4,5,4,5,4,4,0,0
878,1352,4,4,4,3,4,4,0,0
879,134,5,5,5,4,0,5,0,0
879,160,3,5,4,3,0,5,0,0
879,182,4,5,3,3,3,4,0,0
879,185,5,5,5,4,5,5,5,0
879,197,4,5,4,4,0,5,0,0
879,686,4,0,0,4,4,4,2,3
879,1275,5,5,5,5,5,5,5,3
880,62,5,4,4,5,5,5,0,0
880,247,3,3,3,3,3,3,0,0
880,581,5,5,4,5,5,5,0,0
880,1403,5,4,5,5,3,5,0,0
880,1487,5,5,5,5,5,5,0,0
880,1647,4,4,3,5,5,5,0,0
881,671,5,4,5,5,0,5,0,0
881,1570,1,3,5,0,0,5,0,0
881,1679,5,5,5,5,0,5,0,0
882,173,3,4,4,4,4,5,4,0
882,174,4,4,4,4,5,4,4,0
882,176,4,4,5,4,5,5,5,0
882,1054,5,5,4,4,5,5,5,0
882,1602,2,2,4,1,1,2,4,2
883,278,3,3,2,5,4,4,0,0
883,1071,4,4,4,4,4,4,0,0
883,1241,5,3,4,3,5,4,4,3
883,1313,3,3,5,5,5,5,3,0
884,195,2,3,3,4,4,4,3,3
884,512,4,5,5,5,4,4,0,0
884,962,5,4,5,5,5,5,5,2
884,1019,5,5,5,5,5,5,0,0
884,1115,3,3,3,4,3,4,3,0
884,1236,3,3,0,4,5,2,5,5
884,1270,3,2,3,3,2,3,3,1
884,1383,4,4,5,4,5,4,4,3
884,1458,4,4,0,4,4,4,4,0
885,225,2,2,0,3,5,3,3,0
885,294,5,5,4,4,0,5,0,0
885,1128,2,2,0,2,3,3,3,0
885,1379,3,4,4,3,0,3,0,0
885,1505,4,4,0,4,4,4,3,0
886,752,5,4,5,4,5,5,0,0
886,1092,5,5,5,5,4,5,0,0
886,1554,4,3,3,4,5,4,0,0
887,184,3,5,3,4,5,4,0,0
887,225,4,5,5,0,5,0,5,0
887,724,5,4,4,5,4,4,4,0
887,1095,4,5,4,4,4,4,4,4
887,1352,3,3,3,3,3,4,4,3
887,1443,4,4,4,4,4,5,4,4
888,110,5,3,5,5,3,4,0,0
888,128,4,3,3,4,4,5,0,0
888,130,4,4,5,5,5,5,5,4
888,184,4,5,3,4,5,5,0,0
888,197,4,5,4,4,5,4,5,0
888,211,4,4,4,4,3,3,0,0
889,110,5,5,5,5,5,5,5,5
889,185,5,5,5,4,5,5,5,4
889,312,5,5,5,5,5,5,5,0
889,424,5,5,5,5,5,5,5,3
890,177,3,3,4,4,4,4,4,0
890,689,3,3,3,3,3,3,0,0
890,728,3,4,3,3,4,3,0,0
890,762,5,5,5,5,5,5,5,0
890,960,4,3,5,5,2,5,0,0
890,1020,5,0,5,5,5,5,5,5
890,1025,3,2,2,2,4,3,1,3
890,1586,4,4,4,3,3,5,5,1
890,1625,1,1,4,1,2,2,4,1
891,95,5,5,4,5,5,5,5,5
891,100,4,4,4,4,4,4,4,4
891,103,1,4,3,3,0,4,0,0
891,1213,4,4,5,4,5,4,5,5
891,1647,3,2,4,3,3,2,4,2
892,40,4,5,5,3,3,4,5,0
892,792,5,4,3,3,0,4,0,0
892,922,5,4,5,5,5,5,3,4
892,1533,4,4,4,4,5,4,3,5
893,196,4,0,0,4,5,5,4,0
893,300,4,3,5,5,0,5,0,0
893,1241,5,5,5,4,4,5,5,0
893,1404,2,0,0,1,3,1,3,0
893,1446,5,0,5,5,5,5,5,0
894,156,3,3,1,1,3,5,2,0
894,185,3,4,5,2,5,5,3,3
894,355,4,5,5,4,5,4,5,4
894,539,5,4,5,5,5,5,5,5
894,630,3,3,0,2,5,5,3,3
894,632,4,5,5,3,5,5,5,5
894,1681,4,3,2,2,5,3,3,3
895,138,2,3,2,3,0,5,0,0
895,165,5,5,5,4,0,5,0,0
895,712,3,3,3,4,0,4,0,0
895,778,2,1,2,2,4,1,3,2
895,999,5,5,5,5,5,5,4,4
895,1678,5,5,5,5,3,5,5,4
896,242,4,4,5,4,0,5,0,0
896,574,3,2,4,2,5,3,0,4
896,774,4,3,4,4,0,4,0,0
896,1365,3,0,5,4,5,3,3,3
897,58,5,3,5,5,0,5,0,0
897,103,2,3,3,3,0,3,0,0
897,699,2,2,2,1,2,2,0,0
897,707,4,4,5,5,4,5,0,0
897,792,3,3,3,2,3,3,0,0
897,941,3,3,3,3,3,3,0,0
897,1095,2,3,3,2,3,3,0,0
897,1179,3,3,3,2,3,3,0,0
897,1577,4,3,4,4,5,4,0,0
897,1602,5,5,5,5,5,5,0,0
897,1657,5,4,5,5,3,5,0,0
898,63,5,5,5,5,5,5,5,0
898,110,5,5,5,5,5,5,5,5
898,186,1,1,1,1,5,2,1,0
898,191,2,3,1,2,4,5,1,0
898,394,5,5,5,5,5,5,5,0
898,556,2,2,2,5,4,5,5,0
898,592,5,5,5,5,5,5,5,0
898,790,5,5,5,5,5,5,5,0
898,976,2,3,2,2,5,4,5,0
898,1096,5,4,5,4,5,5,5,5
898,1300,4,5,3,5,5,5,5,0
898,1383,2,4,3,1,2,4,3,5
898,1447,2,3,2,1,5,3,3,0
898,1453,5,5,5,5,5,5,5,5
898,1455,5,5,5,5,5,5,5,0
898,1462,5,5,5,5,5,5,5,0
898,1498,5,5,5,5,5,5,5,5
898,1528,5,5,5,5,5,5,5,5
898,1530,5,5,5,5,5,5,5,0
898,1532,2,3,2,1,1,4,5,0
898,1533,5,5,5,5,5,5,5,5
898,1535,5,5,5,5,0,5,5,0
898,1656,2,1,2,1,5,4,3,0
899,679,5,3,5,5,5,5,3,0
899,1044,3,2,4,2,5,4,4,3
899,1052,4,3,3,4,4,4,4,0
900,186,2,2,1,2,5,2,1,0
900,297,5,4,5,4,5,5,0,0
900,781,3,3,3,3,4,3,4,3
900,999,2,4,4,3,4,4,4,0
900,1327,3,3,3,3,2,4,0,0
900,1392,5,5,5,4,5,5,5,0
900,1523,2,2,4,1,4,3,3,2
901,186,1,1,1,1,4,4,1,0
901,358,5,5,5,5,5,5,5,5
901,384,2,2,1,5,5,5,1,1
902,134,5,5,5,4,0,5,0,0
902,160,3,5,4,3,0,5,0,0
902,182,4,5,3,3,3,4,0,0
902,186,4,3,3,4,4,5,4,2
902,197,4,5,4,4,0,5,0,0
902,674,2,4,3,4,0,4,0,0
902,686,4,0,0,4,4,4,2,3
902,974,5,3,3,3,3,3,0,0
903,186,3,4,4,3,4,3,4,3
903,262,3,3,3,2,4,3,4,3
903,488,4,4,5,5,0,5,0,0
903,671,4,3,4,4,0,4,0,0
903,1020,5,4,5,5,4,5,5,4
903,1422,5,5,5,5,5,5,5,4
903,1551,4,3,3,3,0,3,0,0
903,1614,3,4,3,2,4,4,4,3
903,1672,4,0,5,5,5,5,5,5
904,192,3,2,4,3,5,4,4,3
904,539,3,3,3,2,5,3,4,4
904,593,4,4,5,4,4,5,5,0
904,678,3,2,3,2,4,4,0,0
904,691,4,4,5,4,0,4,0,0
904,772,4,4,5,5,4,5,4,4
904,1238,3,3,4,4,5,5,0,0
905,554,4,4,4,4,4,5,0,0
905,677,4,4,5,5,5,5,0,0
906,169,2,2,2,3,5,3,4,2
906,187,4,4,3,5,4,5,0,0
906,206,2,2,2,3,5,2,4,3
906,289,4,4,4,5,4,5,0,0
906,1261,5,5,5,5,5,5,0,0
906,1328,4,4,4,4,4,5,4,5
906,1628,5,5,5,5,5,5,0,0
906,1655,5,5,5,5,5,5,0,0
907,189,3,3,3,3,4,4,0,0
907,195,3,4,3,4,4,4,3,2
907,551,4,5,4,5,5,5,4,5
907,1639,4,3,4,3,3,5,0,0
907,1667,3,4,4,3,4,4,4,3
908,103,4,4,3,3,4,3,0,0
908,259,5,5,5,4,5,0,4,0
908,912,4,4,3,4,5,3,4,0
909,581,4,4,2,5,5,4,4,4
909,1046,2,3,1,2,2,1,2,1
909,1270,4,4,2,4,4,4,4,4
909,1290,4,3,4,4,0,4,0,0
909,1307,4,3,1,2,0,2,0,0
909,1322,4,3,3,3,0,4,0,0
910,173,4,4,5,4,5,4,5,0
910,257,2,2,1,1,3,2,1,0
910,471,5,4,5,5,5,5,4,5
910,636,4,5,5,4,3,5,5,5
910,707,4,4,5,4,3,5,5,0
910,758,5,5,5,4,5,4,0,0
910,1650,2,2,1,2,1,3,4,0
911,113,5,4,5,5,5,5,5,5
911,191,2,1,4,2,3,4,0,0
911,228,2,4,5,5,5,5,5,0
911,580,3,4,4,4,4,5,4,0
911,712,5,4,5,5,5,5,5,5
911,1134,5,5,5,5,5,5,5,0
911,1432,5,5,5,5,5,5,5,5
912,63,5,5,5,5,5,5,0,0
912,679,5,5,5,5,5,5,0,0
912,928,3,5,3,5,3,5,0,0
912,1135,4,3,4,3,5,5,0,0
912,1575,2,2,2,2,5,5,0,0
913,105,1,2,1,1,3,1,0,0
913,111,5,5,5,5,5,5,0,0
913,191,5,5,5,5,5,5,5,5
913,201,1,1,1,0,3,3,0,0
913,964,4,4,4,4,4,4,1,4
913,1343,5,4,5,3,4,5,4,5
913,1670,5,5,5,5,5,5,0,0
914,63,5,5,5,5,5,5,5,0
914,122,5,5,5,5,5,5,5,5
914,136,5,5,5,5,5,5,5,5
914,186,1,1,1,1,5,2,1,0
914,191,2,3,1,2,4,5,1,0
914,556,2,2,2,5,4,5,5,0
914,679,5,5,5,5,5,5,5,5
914,790,5,5,5,5,5,5,5,0
914,976,2,3,2,2,5,4,5,0
914,1084,5,5,5,5,5,5,5,0
914,1198,5,5,5,5,5,5,5,4
914,1368,5,5,5,5,5,5,5,0
914,1383,2,4,3,1,2,4,3,5
914,1447,2,3,2,1,5,3,3,0
914,1453,5,5,5,5,5,5,5,5
914,1455,5,5,5,5,5,5,5,0
914,1462,5,5,5,5,5,5,5,0
914,1482,4,3,5,5,2,5,4,0
914,1498,5,5,5,5,5,5,5,5
914,1529,5,5,5,5,5,5,5,0
914,1533,5,5,5,5,5,5,5,5
914,1534,5,5,5,5,4,5,5,5
914,1535,5,5,5,5,0,5,5,0
914,1656,2,1,2,1,5,4,3,0
915,192,3,2,3,3,5,4,0,0
915,212,2,3,1,1,5,1,0,0
915,234,5,4,5,5,5,5,0,0
915,1435,4,4,4,5,5,5,0,0
916,192,4,3,3,4,5,5,0,0
916,1631,4,2,4,4,5,4,0,0
916,1632,5,5,5,5,5,5,0,0
917,193,5,5,5,5,5,5,0,0
917,359,4,4,5,4,3,5,0,0
917,736,5,5,5,5,5,5,0,0
917,1174,5,5,4,5,4,5,0,0
917,1423,2,1,1,2,5,5,0,0
917,1591,2,2,2,2,5,2,0,0
917,1690,5,5,5,5,5,5,0,0
918,121,5,4,0,5,5,5,5,5
918,611,4,4,4,5,5,5,4,0
918,678,2,3,3,2,3,3,2,3
918,805,4,4,4,4,4,4,4,0
919,760,3,4,2,5,0,5,0,0
919,850,5,5,4,5,4,5,0,0
919,1467,4,2,3,4,0,2,0,0
919,1581,5,5,5,5,5,5,5,0
920,606,5,5,5,5,0,5,0,0
920,927,4,5,4,3,4,4,0,0
920,1100,4,4,3,4,0,4,0,0
920,1448,4,4,4,5,0,5,0,0
921,64,3,4,3,3,3,3,0,0
921,430,5,3,4,5,4,5,5,5
921,781,2,2,2,2,2,3,2,0
921,788,2,2,3,3,3,3,3,1
921,1036,4,3,4,4,4,4,0,0
921,1117,5,4,4,5,4,5,5,5
921,1454,4,3,4,5,4,4,5,0
922,306,4,4,0,4,4,3,4,4
922,369,3,3,0,2,4,3,4,0
922,386,3,3,3,3,4,0,4,4
922,451,4,3,4,3,4,4,5,4
922,714,1,1,1,2,0,2,0,0
922,1153,3,2,3,4,3,4,3,1
923,55,5,3,4,5,0,5,0,0
923,56,5,5,5,5,5,5,5,1
923,95,4,4,5,5,5,5,5,3
923,106,4,4,5,5,5,5,5,0
923,415,5,5,5,5,0,5,0,0
923,460,4,0,5,4,0,5,0,0
923,476,3,2,3,3,0,3,0,0
923,580,4,3,3,5,0,5,0,0
923,724,4,4,5,5,5,4,0,0
923,783,5,5,5,5,5,5,0,0
923,788,5,4,5,5,0,5,5,0
923,847,4,2,2,5,5,5,5,3
923,919,5,5,3,5,5,0,5,3
923,965,5,4,5,5,0,4,0,0
923,1594,4,4,0,4,3,5,5,3
923,1692,3,3,4,4,0,3,0,0
924,195,3,2,4,2,4,4,0,0
924,1087,4,2,3,4,5,4,0,0
924,1600,4,3,4,3,4,4,0,0
924,1609,3,3,3,2,4,3,0,0
924,1693,5,5,5,5,4,5,0,0
925,166,5,5,5,5,5,5,0,0
925,1578,4,4,4,4,4,4,0,0
925,1593,3,3,4,3,4,4,0,0
926,706,5,4,5,5,5,5,5,5
926,1040,4,4,5,3,3,5,0,0
926,1284,5,4,5,5,5,5,0,0
927,197,4,3,4,4,5,4,0,0
927,432,3,3,3,4,5,4,0,0
927,670,4,5,5,4,5,4,0,0
927,789,4,4,5,4,5,4,5,4
927,1032,5,2,2,1,0,1,0,0
927,1112,5,4,5,4,5,4,0,0
927,1420,4,4,4,4,5,3,4,3
927,1541,3,3,2,4,5,4,0,0
928,56,4,4,3,4,4,4,3,3
928,77,4,5,5,3,5,5,3,3
928,101,3,3,3,3,4,3,3,3
928,107,3,3,3,3,4,3,3,3
928,425,2,2,3,2,4,1,3,3
928,778,3,3,4,2,4,3,4,0
928,882,3,3,3,5,4,5,0,0
928,923,4,4,5,5,3,5,5,0
928,936,3,3,5,4,3,4,0,0
928,1070,4,3,5,4,3,5,0,0
928,1073,3,3,4,4,2,4,4,3
929,67,5,4,4,5,5,5,3,0
929,107,2,5,2,2,4,2,2,0
929,1084,3,2,3,3,5,3,4,2
929,1401,3,3,3,3,4,3,2,0
930,88,3,0,2,3,3,3,2,3
930,98,4,4,4,4,2,4,4,4
930,107,4,3,3,3,3,3,3,3
930,1158,5,4,5,5,4,5,4,5
930,1213,3,3,2,3,4,3,2,0
931,714,3,2,4,3,2,3,3,3
931,1062,3,3,3,3,4,4,0,0
931,1123,4,0,5,4,5,5,5,0
932,580,4,5,5,5,4,5,4,3
932,1196,3,4,4,3,5,4,4,4
932,1202,4,5,4,5,4,4,0,0
932,1472,4,5,5,4,4,5,0,0
932,1505,4,4,4,4,5,4,5,4
933,198,5,3,5,5,4,4,0,0
933,229,5,5,5,4,5,5,5,5
933,391,4,4,4,5,5,5,0,0
933,712,5,4,5,5,0,5,0,0
933,776,4,3,4,4,5,4,4,3
933,802,3,5,4,3,5,4,5,1
933,922,2,3,3,3,0,3,0,0
933,1662,5,4,5,5,5,5,0,0
934,41,4,3,4,4,4,5,5,4
934,81,5,5,5,5,5,5,5,5
934,555,1,1,1,2,2,2,1,2
934,752,3,3,2,4,4,5,1,3
934,796,5,5,5,5,5,5,5,5
934,816,3,2,2,3,4,3,2,0
935,166,5,5,5,5,5,5,5,3
935,198,4,4,4,4,3,3,4,0
935,217,3,3,4,2,4,4,5,0
935,270,3,3,4,2,5,3,4,3
935,649,3,1,2,4,5,4,2,0
935,960,4,3,5,4,5,4,5,0
936,179,3,4,4,3,5,3,3,0
936,198,5,5,5,5,5,5,5,0
936,927,5,2,3,3,5,2,5,4
936,1354,5,5,5,5,5,5,5,5
936,1395,2,2,1,3,4,3,3,0
937,127,4,3,4,5,5,5,4,4
937,198,3,3,0,3,4,5,5,4
937,231,4,4,4,4,5,4,5,4
937,553,5,5,5,5,5,5,5,5
937,556,5,5,5,5,5,5,5,5
937,723,3,3,3,3,5,4,4,3
937,755,3,3,3,3,4,3,4,3
937,925,5,5,5,5,5,5,5,5
937,976,5,5,5,5,5,5,0,0
937,1119,4,4,4,3,4,4,5,4
937,1245,5,5,5,5,5,5,5,5
937,1249,3,0,2,3,4,3,3,3
937,1383,3,3,3,4,5,4,4,3
938,152,3,3,4,4,5,5,0,0
938,199,2,2,2,2,5,1,0,0
938,466,3,5,5,3,5,2,0,0
938,1449,5,4,5,5,5,5,0,0
938,1607,3,4,3,3,4,3,0,0
939,188,3,3,3,3,4,3,0,0
939,1051,4,4,4,5,5,5,4,4
939,1159,4,5,4,4,4,4,0,0
940,202,3,2,1,3,4,4,0,0
940,453,4,3,3,3,4,4,3,3
940,1154,3,3,3,3,4,3,3,2
940,1472,3,3,3,3,3,3,4,3
940,1603,4,4,4,5,5,5,0,0
940,1611,3,2,2,3,4,3,0,0
941,203,3,4,3,3,3,4,0,0
941,357,4,0,4,4,4,4,4,0
941,759,4,5,5,5,5,5,5,4
941,1053,4,4,5,5,4,5,5,5
942,93,5,3,3,5,0,4,0,0
942,233,5,5,5,5,4,5,5,3
942,404,5,4,5,5,5,5,0,0
942,1006,5,4,5,5,5,5,5,4
942,1107,3,4,4,3,3,4,4,0
943,176,4,4,4,3,4,3,4,5
943,204,3,2,3,2,4,3,0,0
943,251,4,5,5,5,5,5,5,5
943,252,2,2,4,2,4,3,4,3
943,1181,5,5,5,5,2,5,0,0
944,577,3,3,4,4,3,4,0,0
944,773,5,5,5,4,5,5,5,5
944,993,2,2,2,1,5,2,2,1
944,1007,5,5,5,5,2,5,5,5
944,1614,3,3,4,3,4,4,0,0
945,146,3,2,4,2,1,3,0,0
945,204,2,3,2,3,4,4,2,1
945,252,5,5,5,5,5,5,0,0
946,205,4,3,0,4,5,4,4,2
946,412,3,3,3,3,3,4,2,1
946,415,2,2,0,2,3,4,4,1
946,423,4,4,0,3,4,3,4,4
946,445,3,2,3,2,3,2,3,2
946,558,4,4,3,3,5,4,0,0
946,580,5,3,3,2,4,3,3,3
946,738,4,4,0,3,3,4,4,4
946,1408,2,2,3,2,3,3,3,3
946,1484,4,3,4,4,5,5,0,0
946,1601,4,2,4,2,2,2,0,0
947,205,4,4,5,4,5,5,5,0
947,278,4,4,4,4,3,5,3,0
947,1376,4,5,4,5,5,5,4,0
947,1593,3,3,5,3,5,5,5,0
948,205,4,4,4,4,4,4,5,4
948,699,5,5,5,4,4,4,5,5
948,847,5,5,5,4,4,5,4,0
948,1548,4,4,4,4,5,5,3,5
949,217,4,3,5,4,5,5,5,3
949,718,4,5,4,3,5,3,4,4
949,1131,4,5,0,5,4,5,5,4
949,1602,4,5,4,5,5,5,4,3
950,700,5,5,0,5,5,5,5,5
950,1016,5,5,5,5,5,5,5,5
950,1573,5,4,4,4,5,5,4,3
951,246,3,5,4,4,4,4,4,4
951,886,5,5,5,5,5,4,0,0
951,927,5,4,5,5,5,5,5,5
951,996,2,1,3,2,1,2,1,3
951,1245,5,4,5,4,5,5,0,0
951,1620,4,5,0,4,5,5,5,3
952,1574,5,5,5,5,5,5,5,0
953,161,4,3,4,4,0,4,0,0
953,235,5,4,5,5,0,5,0,0
953,553,4,3,5,4,5,4,0,0
953,704,5,5,5,5,5,5,5,5
953,802,4,2,1,5,0,5,0,0
953,1096,4,3,5,3,0,4,0,0
953,1163,4,4,4,4,0,4,0,0
953,1380,3,3,4,3,5,4,0,0
954,712,5,5,5,5,0,5,0,0
954,1033,5,4,5,5,5,5,5,1
955,114,5,5,5,5,5,5,5,5
955,220,5,5,5,5,5,5,0,0
955,303,5,5,4,4,5,5,5,5
955,1446,3,3,2,3,5,5,0,0
956,858,5,5,5,4,5,5,5,5
956,1033,4,5,4,4,5,5,0,0
956,1514,2,2,1,1,4,4,4,0
956,1543,5,5,5,5,5,5,0,0
957,220,2,3,2,1,2,4,0,0
957,499,5,4,4,4,5,5,0,0
957,606,3,3,2,3,5,3,0,0
957,752,5,4,3,4,5,4,0,0
957,1309,4,5,3,4,5,4,0,0
958,93,3,2,3,2,5,4,3,3
958,777,5,5,5,5,4,5,0,0
958,1034,5,4,5,5,5,5,5,5
958,1066,5,4,5,5,4,5,5,0
959,147,5,3,5,4,5,5,0,0
959,165,2,2,2,3,4,4,0,0
959,270,4,4,3,4,3,5,0,0
959,374,4,4,4,5,4,5,0,0
959,436,2,2,2,3,4,4,0,0
959,1054,4,5,4,4,5,5,0,0
959,1141,5,5,4,5,5,5,0,0
959,1149,1,3,4,4,3,4,3,3
959,1410,5,5,5,5,5,5,0,0
959,1616,5,4,5,5,5,5,0,0
959,1640,3,4,4,5,4,3,0,0
959,1641,4,5,5,5,5,5,0,0
959,1643,5,5,5,5,5,5,0,0
959,1652,2,2,3,3,2,3,0,0
960,161,5,4,4,3,5,5,5,0
960,223,5,5,5,5,5,5,0,0
960,1471,5,5,5,5,4,5,0,0
960,1517,5,5,5,5,5,5,5,5
961,223,5,5,5,3,5,5,0,0
961,233,3,3,3,3,4,5,0,0
961,723,5,4,5,4,5,4,0,0
961,978,3,3,2,3,5,2,0,0
961,1452,5,5,5,5,5,5,0,0
962,224,3,4,4,2,4,3,0,0
962,379,2,2,2,1,4,4,2,2
962,703,4,4,4,4,3,3,3,4
962,1496,4,5,4,4,4,4,4,4
963,224,5,4,5,4,5,4,0,0
963,628,5,4,5,5,4,5,0,0
963,924,3,4,4,3,5,4,0,0
963,1413,4,4,4,4,5,4,0,0
963,1463,5,4,5,5,5,5,0,0
964,224,4,3,3,5,4,3,0,0
964,481,3,2,3,2,5,5,0,0
964,996,4,2,3,5,3,5,0,0
964,1657,1,1,1,2,2,3,1,3
965,225,4,4,4,4,4,5,0,0
965,908,5,5,4,4,5,4,3,4
966,111,3,3,5,5,5,5,5,5
966,699,2,2,1,2,2,2,2,0
966,778,1,1,2,1,4,1,3,2
966,1053,5,5,5,5,5,5,5,5
967,783,4,3,3,3,5,4,3,2
967,934,5,5,5,5,5,5,5,5
967,1151,5,4,5,5,5,5,0,0
968,260,5,5,5,5,5,5,5,5
968,1211,3,3,3,3,5,5,0,0
968,1422,5,4,5,5,5,5,5,5
968,1500,5,4,4,4,5,5,0,0
969,717,4,4,4,5,3,5,2,5
969,1394,5,4,5,5,5,5,5,5
969,1610,3,3,3,3,2,3,0,0
970,227,4,5,4,4,5,5,0,0
970,1336,5,5,5,5,5,5,5,5
970,1476,5,5,5,4,5,5,5,5
970,1514,5,3,5,5,5,5,5,2
970,1627,5,5,5,5,5,5,5,5
971,227,4,4,3,3,4,4,0,0
971,321,3,3,4,3,3,4,0,0
971,427,3,3,3,3,5,4,0,0
971,455,4,3,4,4,4,4,0,0
971,707,5,3,5,4,3,5,0,0
971,806,4,4,5,4,4,3,0,0
971,816,5,4,5,4,4,5,0,0
971,1271,3,3,3,3,3,4,0,0
971,1543,5,4,4,4,5,5,0,0
971,1586,4,3,4,3,4,5,0,0
972,1172,5,4,5,5,5,5,0,0
972,1597,5,4,5,5,0,5,0,0
973,184,4,4,4,3,4,4,4,3
973,212,4,4,3,4,4,4,4,3
973,794,3,4,3,3,5,4,4,0
973,1054,4,4,4,4,4,5,5,3
973,1580,4,4,4,3,5,4,4,3
974,617,5,5,5,5,5,5,0,0
974,816,4,4,4,5,5,4,0,0
974,1065,3,3,4,4,4,4,0,0
974,1420,4,3,4,3,5,4,0,0
975,140,5,5,5,5,5,5,5,5
975,144,5,5,5,3,5,5,0,0
975,174,5,4,5,4,5,5,4,5
975,441,5,5,5,5,5,5,5,0
975,442,5,5,5,5,5,5,4,5
975,581,5,4,4,5,5,4,4,0
976,632,5,5,5,5,5,5,5,3
976,732,4,3,5,5,5,5,5,5
976,1063,5,5,5,5,5,5,5,5
976,1172,5,4,4,0,4,5,4,0
976,1563,2,2,2,4,4,2,4,0
977,231,5,4,3,5,4,5,0,0
977,232,3,5,5,5,5,5,0,0
977,233,4,5,5,5,5,5,0,0
977,236,3,5,5,5,5,5,0,0
977,240,3,4,5,4,5,5,0,0
977,241,1,0,2,3,5,5,0,0
977,250,1,2,3,4,5,5,0,0
977,253,3,4,4,4,5,4,0,0
977,255,4,2,1,3,5,3,0,0
978,230,5,5,5,4,5,5,0,0
978,231,2,4,4,1,4,3,3,1
978,750,5,4,4,5,4,5,0,0
978,1576,5,5,5,4,4,5,0,0
979,29,2,1,1,3,3,4,1,3
979,230,5,5,5,5,5,5,0,0
979,958,2,1,0,2,2,3,4,0
979,1188,4,3,5,5,4,5,4,5
979,1413,5,5,5,5,5,5,5,5
980,158,1,1,2,1,5,3,2,3
980,230,5,4,5,4,5,4,0,0
980,233,3,3,3,4,2,3,0,0
980,581,4,4,4,4,5,3,3,0
980,707,4,5,3,4,3,3,2,4
980,1364,2,2,1,1,4,3,0,0
981,63,4,4,4,3,4,4,4,3
981,141,3,3,3,3,5,3,2,4
981,169,4,1,1,1,0,2,0,0
981,172,3,2,4,2,5,2,0,0
981,187,5,4,5,5,5,5,5,5
981,230,4,4,5,4,5,5,5,4
981,256,3,3,4,3,4,5,4,3
981,1328,5,4,5,4,5,5,0,0
981,1395,3,3,4,3,5,3,0,0
981,1445,5,4,4,5,5,5,0,0
982,172,5,4,5,5,5,5,0,0
982,207,2,1,2,4,5,5,0,0
982,672,3,3,2,2,5,5,0,0
982,1429,2,3,1,2,5,4,0,0
982,1610,4,5,5,5,4,5,0,0
982,1633,5,4,5,5,4,5,0,0
983,122,5,0,5,5,5,5,0,0
983,207,5,0,5,5,5,5,0,0
983,648,4,5,5,3,5,3,0,0
983,1490,5,5,5,5,5,5,5,5
983,1549,5,0,5,5,5,5,0,0
984,44,5,4,5,5,0,5,0,0
984,207,3,3,3,4,3,3,0,0
984,603,3,3,0,3,3,4,5,0
984,947,3,3,4,3,3,4,4,4
985,207,4,3,2,4,4,5,0,0
985,888,2,1,2,1,4,4,0,0
985,1052,2,2,1,2,3,3,1,3
985,1072,2,2,2,2,0,2,0,0
985,1262,2,1,2,3,5,4,1,1
